キャリア,地域,都道府県,店名,住所,URL
docomo,近畿,奈良県,ドコモショップ学研北生駒店,630-0131 奈良県生駒市上町18-Jan,https://shop.smt.docomo.ne.jp/shop_detail/0690970172100/index.html
docomo,近畿,奈良県,ドコモショップ橿原店,634-0833 奈良県橿原市忌部町1-39,https://shop.smt.docomo.ne.jp/shop_detail/0601601115100/index.html
docomo,近畿,奈良県,ドコモショップ葛城南店,639-2126 奈良県葛城市南花内248,https://shop.smt.docomo.ne.jp/shop_detail/0601601203100/index.html
docomo,近畿,奈良県,ドコモショップ五條店,637-0004 奈良県五條市今井5-24-1,https://shop.smt.docomo.ne.jp/shop_detail/0690970150200/index.html
docomo,近畿,奈良県,ドコモショップ香芝店,639-0231 奈良県香芝市下田西4-13,https://shop.smt.docomo.ne.jp/shop_detail/0690970150100/index.html
docomo,近畿,奈良県,ドコモショップ桜井店,633-0063 奈良県桜井市川合274-1,https://shop.smt.docomo.ne.jp/shop_detail/0601600395300/index.html
docomo,近畿,奈良県,ドコモショップ生駒店,630-0212 奈良県生駒市辻町1-60,https://shop.smt.docomo.ne.jp/shop_detail/0690914090000/index.html
docomo,近畿,奈良県,ドコモショップ西大寺店（奈良県）,631-0821 奈良県奈良市西大寺東町2-1-63 ＳＡＮＷＡ　ＣＩＴＹ西大寺ビル,https://shop.smt.docomo.ne.jp/shop_detail/0690913770200/index.html
docomo,近畿,奈良県,ドコモショップ大和高田店,635-0025 奈良県大和高田市神楽10-13,https://shop.smt.docomo.ne.jp/shop_detail/0690913770300/index.html
docomo,近畿,奈良県,ドコモショップ大和八木店,634-0804 奈良県橿原市内膳町1-25,https://shop.smt.docomo.ne.jp/shop_detail/0601601290500/index.html
docomo,近畿,奈良県,ドコモショップ天理中央店,632-0018 奈良県天理市別所町4-82,https://shop.smt.docomo.ne.jp/shop_detail/0690914014100/index.html
docomo,近畿,奈良県,ドコモショップ天理店,632-0086 奈良県天理市庵治町295-2,https://shop.smt.docomo.ne.jp/shop_detail/0690913770100/index.html
docomo,近畿,奈良県,ドコモショップ田原本店（奈良県）,636-0246 奈良県磯城郡田原本町千代172-4,https://shop.smt.docomo.ne.jp/shop_detail/0690970170900/index.html
docomo,近畿,奈良県,ドコモショップ奈良やすらぎ通り店,630-8354 奈良県奈良市馬場町5-14,https://shop.smt.docomo.ne.jp/shop_detail/0601601289300/index.html
docomo,近畿,奈良県,ドコモショップ奈良中央店,630-8013 奈良県奈良市三条大路8-11,https://shop.smt.docomo.ne.jp/shop_detail/0690970150300/index.html
docomo,近畿,奈良県,ドコモショップ南奈良店,630-8443 奈良県奈良市南永井町146,https://shop.smt.docomo.ne.jp/shop_detail/0690970172900/index.html
softbank,近畿,奈良県,ソフトバンク イオンモール橿原,奈良県橿原市曲川町７丁目２０‐１　イオンモール橿原アルル３Ｆ,https://www.softbank.jp/shop/search/detail/K425/
softbank,近畿,奈良県,ソフトバンク イオンモール大和郡山,奈良県大和郡山市下三橋町７４１　イオンモール大和郡山３Ｆ,https://www.softbank.jp/shop/search/detail/K427/
softbank,近畿,奈良県,ソフトバンク イオンモール奈良登美ヶ丘,奈良県生駒市鹿畑町３０２７　イオンモール奈良登美ヶ丘１Ｆ,https://www.softbank.jp/shop/search/detail/K419/
softbank,近畿,奈良県,ソフトバンク ならファミリー,奈良県奈良市西大寺東町２丁目４‐１　イオン奈良店２Ｆ,https://www.softbank.jp/shop/search/detail/KB41/
softbank,近畿,奈良県,ソフトバンク ラスパ西大和,奈良県北葛城郡上牧町ささゆり台１丁目１番１号　ラスパ西大和２階,https://www.softbank.jp/shop/search/detail/KB02/
softbank,近畿,奈良県,ソフトバンク 押熊,奈良県奈良市押熊町５４５‐１,https://www.softbank.jp/shop/search/detail/K416/
softbank,近畿,奈良県,ソフトバンク 王寺,奈良県北葛城郡王寺町本町１丁目２‐１５,https://www.softbank.jp/shop/search/detail/K410/
softbank,近畿,奈良県,ソフトバンク 学園前,奈良県奈良市学園南３丁目１‐２　ル・シエル学園前１階Ｓ‐０２,https://www.softbank.jp/shop/search/detail/K405/
softbank,近畿,奈良県,ソフトバンク 橿原,奈良県橿原市醍醐町２６２‐１,https://www.softbank.jp/shop/search/detail/K402/
softbank,近畿,奈良県,ソフトバンク 橿原神宮前,奈良県橿原市御坊町１３８‐１,https://www.softbank.jp/shop/search/detail/K409/
softbank,近畿,奈良県,ソフトバンク 御所,奈良県御所市大字東松本７‐４　千代ビル１Ｆ,https://www.softbank.jp/shop/search/detail/K415/
softbank,近畿,奈良県,ソフトバンク 香芝インター,奈良県香芝市上中７８２‐１,https://www.softbank.jp/shop/search/detail/KB07/
softbank,近畿,奈良県,ソフトバンク 高田バイパス,奈良県大和高田市東中２丁目１‐２０,https://www.softbank.jp/shop/search/detail/KB15/
softbank,近畿,奈良県,ソフトバンク 阪奈二条,奈良県奈良市二条大路南５丁目３８４‐１,https://www.softbank.jp/shop/search/detail/K417/
softbank,近畿,奈良県,ソフトバンク 桜井,奈良県桜井市大字東新堂５１５‐１　フレスポ桜井,https://www.softbank.jp/shop/search/detail/K400/
softbank,近畿,奈良県,ソフトバンク 新大宮,奈良県奈良市大宮町４丁目３３４‐１,https://www.softbank.jp/shop/search/detail/K412/
softbank,近畿,奈良県,ソフトバンク 真美ヶ丘,奈良県香芝市真美ヶ丘６丁目２‐１,https://www.softbank.jp/shop/search/detail/K423/
softbank,近畿,奈良県,ソフトバンク 生駒,奈良県生駒市東松ケ丘１５‐３１,https://www.softbank.jp/shop/search/detail/K408/
softbank,近畿,奈良県,ソフトバンク 生駒菜畑,奈良県生駒市中菜畑２丁目１０６５‐１,https://www.softbank.jp/shop/search/detail/K426/
softbank,近畿,奈良県,ソフトバンク 大和郡山,奈良県大和郡山市小林町２７９‐１,https://www.softbank.jp/shop/search/detail/K401/
softbank,近畿,奈良県,ソフトバンク 大和高田,奈良県大和高田市大字高田１４５３‐１,https://www.softbank.jp/shop/search/detail/K411/
softbank,近畿,奈良県,ソフトバンク 天理,奈良県天理市富堂町１７８‐１,https://www.softbank.jp/shop/search/detail/K404/
softbank,近畿,奈良県,ソフトバンク 田原本,奈良県磯城郡田原本町大字阪手６３９番地の３,https://www.softbank.jp/shop/search/detail/K403/
softbank,近畿,奈良県,ソフトバンク 奈良北之庄,奈良県奈良市北之庄町８‐２,https://www.softbank.jp/shop/search/detail/K413/
