キャリア,地域,都道府県,店名,住所,URL
au,関東,神奈川県,au Style 湘南台,252-0804 神奈川県藤沢市湘南台７－１－１　パークサイドカネイシ1階,https://www.au.com/storelocator/detail/?shopId=E-00090
au,関東,神奈川県,au Style 城山,252-0105 神奈川県相模原市緑区久保沢１－４－１２,https://www.au.com/storelocator/detail/?shopId=E-00278
au,関東,神奈川県,au Style 青葉台,227-0062 神奈川県横浜市青葉区青葉台２－８－２０　パルテ青葉台1Ｆ,https://www.au.com/storelocator/detail/?shopId=E-00354
au,関東,神奈川県,au Style 川崎(神奈川県),210-0015 神奈川県川崎市川崎区南町１６－１　朝日生命川崎ビル１Ｆ,https://www.au.com/storelocator/detail/?shopId=E-00369
au,関東,神奈川県,au Style 川崎アゼリア,210-0007 神奈川県川崎市川崎区駅前本町２６－２　川崎アゼリア地下街３０６６,https://www.au.com/storelocator/detail/?shopId=E-01177
au,関東,神奈川県,au Style 相鉄ライフ三ツ境,246-0022 神奈川県横浜市瀬谷区三ツ境２-１９　相鉄ライフ三ツ境４階,https://www.au.com/storelocator/detail/?shopId=E-00823
au,関東,神奈川県,au Style 相模原田名,252-0244 神奈川県相模原市中央区田名４１５６－１,https://www.au.com/storelocator/detail/?shopId=E-00983
au,関東,神奈川県,au Style 相模大野,252-0303 神奈川県相模原市南区相模大野３－１３－１３　第２タカビル１Ｆ,https://www.au.com/storelocator/detail/?shopId=E-01277
au,関東,神奈川県,au Style 大和駅前,242-0017 神奈川県大和市大和東1-4-20,https://www.au.com/storelocator/detail/?shopId=E-01135
au,関東,神奈川県,au Style 鶴見西口駅前,230-0062 神奈川県横浜市鶴見区豊岡町２－２　フーガ２　３Ｆ,https://www.au.com/storelocator/detail/?shopId=E-00896
au,関東,神奈川県,au Style 藤沢南口,251-0025 神奈川県藤沢市鵠沼石上１－６－１　エスタ藤沢１Ｆ,https://www.au.com/storelocator/detail/?shopId=E-01040
au,関東,神奈川県,au Style 淵野辺,252-0234 神奈川県相模原市中央区共和４－７－８,https://www.au.com/storelocator/detail/?shopId=E-01012
au,関東,神奈川県,au Style 平塚桜ヶ丘,254-0053 神奈川県平塚市桜ヶ丘１－４０,https://www.au.com/storelocator/detail/?shopId=E-00912
au,関東,神奈川県,ａｕショップ あざみ野江田,225-0012 神奈川県横浜市青葉区あざみ野南３－６－１,https://www.au.com/storelocator/detail/?shopId=E-00995
au,関東,神奈川県,auショップ アリオ橋本,252-0146 神奈川県相模原市緑区大山町１－２２　アリオ橋本２Ｆ　２５０区画,https://www.au.com/storelocator/detail/?shopId=E-01140
au,関東,神奈川県,auショップ イオン茅ヶ崎中央,253-0041 神奈川県茅ヶ崎市茅ヶ崎３－５－１６　イオン茅ヶ崎中央１Ｆ,https://www.au.com/storelocator/detail/?shopId=E-01146
au,関東,神奈川県,auショップ イオン秦野,257-0041 神奈川県秦野市入船町12-1 イオン秦野2F,https://www.au.com/storelocator/detail/?shopId=E-00481
au,関東,神奈川県,ａｕショップ カエデウォーク長津田,226-0018 神奈川県横浜市緑区長津田みなみ台４丁目7－１,https://www.au.com/storelocator/detail/?shopId=E-00937
au,関東,神奈川県,ａｕショップ グランツリー武蔵小杉,211-0004 神奈川県川崎市中原区新丸子東３－１１３５－１　グランツリー武蔵小杉３階,https://www.au.com/storelocator/detail/?shopId=E-00324
au,関東,神奈川県,auショップ ジアウトレット湘南平塚,254-0012 神奈川県平塚市大神８丁目１－１　ＴＨＥ　ＯＵＴＬＥＴ湘南平塚２階,https://www.au.com/storelocator/detail/?shopId=E-01185
au,関東,神奈川県,ａｕショップ たまプラーザ,225-0002 神奈川県横浜市青葉区美しが丘一丁目1番地２外　たまプラーザテラス　ゲートプラザ2階,https://www.au.com/storelocator/detail/?shopId=E-00440
au,関東,神奈川県,ａｕショップ ラゾーナ川崎,212-0013 神奈川県川崎市幸区堀川町７２－１ラゾーナ川崎プラザ　4階,https://www.au.com/storelocator/detail/?shopId=E-00227
au,関東,神奈川県,auショップ ららぽーと横浜,224-0053 神奈川県横浜市都筑区池辺町４０３５－１　ららぽーと横浜３Ｆ,https://www.au.com/storelocator/detail/?shopId=E-01215
au,関東,神奈川県,auショップ ららぽーと海老名,243-0436 神奈川県海老名市扇町１３－１　ららぽーと海老名３階,https://www.au.com/storelocator/detail/?shopId=E-00432
au,関東,神奈川県,auショップ 旭今宿,241-0032 神奈川県横浜市旭区今宿東町１５０９－２,https://www.au.com/storelocator/detail/?shopId=E-01164
au,関東,神奈川県,auショップ 伊勢原,259-1132 神奈川県伊勢原市桜台１－１９－５　田中ビル１Ｆ,https://www.au.com/storelocator/detail/?shopId=E-00427
au,関東,神奈川県,auショップ 横須賀,238-0006 神奈川県横須賀市日の出町２－４－１,https://www.au.com/storelocator/detail/?shopId=E-00350
au,関東,神奈川県,auショップ 横須賀三笠,238-0008 神奈川県横須賀市大滝町２丁目２３,https://www.au.com/storelocator/detail/?shopId=E-00653
au,関東,神奈川県,ａｕショップ 横浜いずみ,245-0024 神奈川県横浜市泉区和泉中央北２丁目１６－３３　安西ビル１Ｆ,https://www.au.com/storelocator/detail/?shopId=E-00756
au,関東,神奈川県,ａｕショップ 横浜片倉,221-0865 神奈川県横浜市神奈川区片倉3丁目1番25号 Luana１F,https://www.au.com/storelocator/detail/?shopId=E-00869
au,関東,神奈川県,auショップ 鎌倉,248-0006 神奈川県鎌倉市小町１－７－１０ 　ニッコウビル１Ｆ,https://www.au.com/storelocator/detail/?shopId=E-01179
au,関東,神奈川県,auショップ 鎌倉手広,247-0064 神奈川県鎌倉市寺分２１４－９,https://www.au.com/storelocator/detail/?shopId=E-00776
au,関東,神奈川県,ａｕショップ 元住吉,211-0025 神奈川県川崎市中原区木月１－３５－４６　NEXUS M.K,https://www.au.com/storelocator/detail/?shopId=E-01141
au,関東,神奈川県,auショップ 戸塚不動坂,244-0812 神奈川県横浜市戸塚区柏尾町９７４　南山ハイム１Ｆ,https://www.au.com/storelocator/detail/?shopId=E-01050
au,関東,神奈川県,auショップ 厚木農大入口,243-0034 神奈川県厚木市船子１０８２,https://www.au.com/storelocator/detail/?shopId=E-00739
au,関東,神奈川県,ａｕショップ 向ヶ丘遊園,214-0014 神奈川県川崎市多摩区登戸２７７７－２　Ｎ１００ビル１Ｆ,https://www.au.com/storelocator/detail/?shopId=E-00228
au,関東,神奈川県,ａｕショップ 溝ノ口,213-0001 神奈川県川崎市高津区溝口１－３－１　ＮＯＣＴＹプラザ１Ｆ,https://www.au.com/storelocator/detail/?shopId=E-00326
au,関東,神奈川県,ａｕショップ 溝の口中央通り,213-0001 神奈川県川崎市高津区溝口１－１４－６　クロカワビル１Ｆ,https://www.au.com/storelocator/detail/?shopId=E-01162
au,関東,神奈川県,auショップ 鷺沼,216-0004 神奈川県川崎市宮前区鷺沼３－５－１６　フェリーク鷺沼Ｂ１Ｆ,https://www.au.com/storelocator/detail/?shopId=E-00744
au,関東,神奈川県,auショップ 市が尾,225-0024 神奈川県横浜市青葉区市ヶ尾町２５－１０,https://www.au.com/storelocator/detail/?shopId=E-01169
au,関東,神奈川県,ａｕショップ 鹿島田,212-0053 神奈川県川崎市幸区下平間１１１－４　川粧第２ビル１Ｆ,https://www.au.com/storelocator/detail/?shopId=E-01174
au,関東,神奈川県,auショップ 渋沢,259-1314 神奈川県秦野市若松町２－１５,https://www.au.com/storelocator/detail/?shopId=E-01009
au,関東,神奈川県,auショップ 小田原,250-0011 神奈川県小田原市栄町２-８-３５　宮澤商事第２ビル,https://www.au.com/storelocator/detail/?shopId=E-00433
au,関東,神奈川県,auショップ 上大岡,233-0002 神奈川県横浜市港南区上大岡西１－１２－５　朝日生命ビル１Ｆ,https://www.au.com/storelocator/detail/?shopId=E-00343
au,関東,神奈川県,auショップ 新羽,223-0057 神奈川県横浜市港北区新羽町１６９３－１　シエスタロワール１Ｆ,https://www.au.com/storelocator/detail/?shopId=E-00972
au,関東,神奈川県,auショップ 新横浜,222-0033 神奈川県横浜市港北区新横浜２－４－１　新横浜ＷＮビル１Ｆ,https://www.au.com/storelocator/detail/?shopId=E-00334
au,関東,神奈川県,auショップ 新杉田,235-0023 神奈川県横浜市磯子区森３丁目　１０－１０　グリーンハイツ1Ｆ,https://www.au.com/storelocator/detail/?shopId=E-00651
au,関東,神奈川県,ａｕショップ 新百合ヶ丘,215-0021 神奈川県川崎市麻生区上麻生１－２０－１　小田急アコルデ新百合ケ丘２Ｆ,https://www.au.com/storelocator/detail/?shopId=E-00312
au,関東,神奈川県,auショップ 逗子葉山,249-0006 神奈川県逗子市逗子５－１－６　新逗子京急ビル１Ｆ,https://www.au.com/storelocator/detail/?shopId=E-00728
au,関東,神奈川県,auショップ 生田府中街道,214-0038 神奈川県川崎市多摩区生田１－１１－１１,https://www.au.com/storelocator/detail/?shopId=E-01055
au,関東,神奈川県,auショップ 川崎南加瀬,212-0054 神奈川県川崎市幸区小倉５－５－３４　マスダＡＧビル１Ｆ,https://www.au.com/storelocator/detail/?shopId=E-00771
au,関東,神奈川県,auショップ 相模原,252-0242 神奈川県相模原市中央区横山１－１－１　ノジマ相模原本店内,https://www.au.com/storelocator/detail/?shopId=E-00252
au,関東,神奈川県,auショップ 大井松田,258-0016 神奈川県足柄上郡大井町上大井３０８－４,https://www.au.com/storelocator/detail/?shopId=E-00816
au,関東,神奈川県,auショップ 大船,247-0056 神奈川県鎌倉市大船１－８－１３,https://www.au.com/storelocator/detail/?shopId=E-00430
au,関東,神奈川県,ａｕショップ 大和,242-0016 神奈川県大和市大和南２－１０－４　山善ビル,https://www.au.com/storelocator/detail/?shopId=E-00424
au,関東,神奈川県,ａｕショップ 中山,226-0019 神奈川県横浜市緑区中山１-２２-１３,https://www.au.com/storelocator/detail/?shopId=E-00232
au,関東,神奈川県,auショップ 鶴見,230-0051 神奈川県横浜市鶴見区鶴見中央３－２－３　田口ビル１Ｆ,https://www.au.com/storelocator/detail/?shopId=E-00318
au,関東,神奈川県,auショップ 東戸塚,244-0801 神奈川県横浜市戸塚区品濃町５１７－１　パークハウス南の街１０６号,https://www.au.com/storelocator/detail/?shopId=E-00257
au,関東,神奈川県,auショップ 南太田,232-0004 神奈川県横浜市南区前里町４－１０２,https://www.au.com/storelocator/detail/?shopId=E-00490
au,関東,神奈川県,auショップ 南林間,242-0006 神奈川県大和市南林間１－９－１２　南林間メゾン・ド・ユースリバーズ１Ｆ,https://www.au.com/storelocator/detail/?shopId=E-00426
au,関東,神奈川県,ａｕショップ 二宮,259-0134 神奈川県中郡二宮町一色３０２５,https://www.au.com/storelocator/detail/?shopId=E-01076
au,関東,神奈川県,ａｕショップ 二俣川,241-0821 神奈川県横浜市旭区二俣川１－４３－２８　ドン・キホーテ二俣川　４階,https://www.au.com/storelocator/detail/?shopId=E-00347
au,関東,神奈川県,ａｕショップ 日吉,223-0062 神奈川県横浜市港北区日吉本町１－１９－１５　ビック第３ビル１Ｆ,https://www.au.com/storelocator/detail/?shopId=E-00251
au,関東,神奈川県,auショップ 武蔵新城,211-0045 神奈川県川崎市中原区上新城２－１１－２５　セシーズイシイ　５-１0２号,https://www.au.com/storelocator/detail/?shopId=E-00231
au,関東,神奈川県,ａｕショップ 保土ヶ谷,240-0013 神奈川県横浜市保土ケ谷区帷子町１－４６－１,https://www.au.com/storelocator/detail/?shopId=E-00256
au,関東,神奈川県,auショップ 北久里浜,239-0807 神奈川県横須賀市根岸町２－３２－１　石留ビル１Ｆ,https://www.au.com/storelocator/detail/?shopId=E-00431
au,関東,神奈川県,ａｕショップ 本厚木,243-0018 神奈川県厚木市中町２－５－２ 一番街和光ビル１Ｆ,https://www.au.com/storelocator/detail/?shopId=E-01275
au,関東,神奈川県,auショップ 本牧,231-0827 神奈川県横浜市中区本牧和田１－１　グランデュオ本牧１Ｆ,https://www.au.com/storelocator/detail/?shopId=E-00479
docomo,関東,神奈川県,ドコモショップ　ジ　アウトレット湘南平塚店,254-0012 神奈川県平塚市大神1-1 ＴＨＥ　ＯＵＴＬＥＴＳ　湘南平塚,https://shop.smt.docomo.ne.jp/shop_detail/0300306704900/index.html
docomo,関東,神奈川県,ドコモショップＭＡＲＫ　ＩＳ　みなとみらい店,220-0012 神奈川県横浜市西区みなとみらい３丁目5-1 ＭＡＲＫ　ＩＳ　みなとみらい店,https://shop.smt.docomo.ne.jp/shop_detail/0300306918800/index.html
docomo,関東,神奈川県,ドコモショップアピタ金沢文庫店,236-0042 神奈川県横浜市金沢区釜利谷東1-1 アピタ金沢文庫,https://shop.smt.docomo.ne.jp/shop_detail/0300306923800/index.html
docomo,関東,神奈川県,ドコモショップアリオ橋本店,252-0146 神奈川県相模原市緑区大山町1-22 アリオ橋本,https://shop.smt.docomo.ne.jp/shop_detail/0300306912700/index.html
docomo,関東,神奈川県,ドコモショップイオンモール座間店,252-0012 神奈川県座間市広野台10-4 イオンモール座間,https://shop.smt.docomo.ne.jp/shop_detail/0300307076400/index.html
docomo,関東,神奈川県,ドコモショップイオンモール大和店,242-0001 神奈川県大和市下鶴間2-1 イオンモール大和店,https://shop.smt.docomo.ne.jp/shop_detail/0300306886400/index.html
docomo,関東,神奈川県,ドコモショップイオン秦野店,257-0041 神奈川県秦野市入船町12-1 イオン秦野店,https://shop.smt.docomo.ne.jp/shop_detail/0300306872300/index.html
docomo,関東,神奈川県,ドコモショップイオン相模原店,252-0344 神奈川県相模原市南区古淵10-1 イオン相模原ショッピングセンター,https://shop.smt.docomo.ne.jp/shop_detail/0300306860100/index.html
docomo,関東,神奈川県,ドコモショップサンビーチ追浜店,237-0068 神奈川県横須賀市追浜本町1-28-5 サンビーチ追浜,https://shop.smt.docomo.ne.jp/shop_detail/0300306886500/index.html
docomo,関東,神奈川県,ドコモショップシァルプラット東神奈川店,221-0044 神奈川県横浜市神奈川区東神奈川1-29 シァルプラット東神奈川,https://shop.smt.docomo.ne.jp/shop_detail/0300306941900/index.html
docomo,関東,神奈川県,ドコモショップセンター南店,224-0032 神奈川県横浜市都筑区茅ケ崎中央6-30 ＶｅＬｅＶ,https://shop.smt.docomo.ne.jp/shop_detail/0300306413700/index.html
docomo,関東,神奈川県,ドコモショップたまプラーザ店,225-0002 神奈川県横浜市青葉区美しが丘4-15 ヒラタビル,https://shop.smt.docomo.ne.jp/shop_detail/0300306349000/index.html
docomo,関東,神奈川県,ドコモショップテラスモール湘南店,251-0041 神奈川県藤沢市辻堂神台3-1 Ｔｅｒｒａｃｅ　Ｍａｌｌ湘南,https://shop.smt.docomo.ne.jp/shop_detail/0300307023600/index.html
docomo,関東,神奈川県,ドコモショップトレッサ横浜店,222-0002 神奈川県横浜市港北区師岡町700 トレッサ横浜　南棟,https://shop.smt.docomo.ne.jp/shop_detail/0300306932900/index.html
docomo,関東,神奈川県,ドコモショップボーノ相模大野店,252-0303 神奈川県相模原市南区相模大野2-1 ボーノ相模大野ショッピングセンター,https://shop.smt.docomo.ne.jp/shop_detail/0300303403900/index.html
docomo,関東,神奈川県,ドコモショップミウィ橋本店,252-0143 神奈川県相模原市緑区橋本3-28-1 ミウィ橋本,https://shop.smt.docomo.ne.jp/shop_detail/0300306575900/index.html
docomo,関東,神奈川県,ドコモショップモザイクモール港北店,224-0003 神奈川県横浜市都筑区中川中央1-31-1 モザイクモール港北,https://shop.smt.docomo.ne.jp/shop_detail/0300306393000/index.html
docomo,関東,神奈川県,ドコモショップラゾーナ川崎店,212-0013 神奈川県川崎市幸区堀川町1-72 ラゾーナ川崎プラザ,https://shop.smt.docomo.ne.jp/shop_detail/0300307076300/index.html
docomo,関東,神奈川県,ドコモショップらびすた新杉田店,235-0033 神奈川県横浜市磯子区杉田1-1 らびすた新杉田,https://shop.smt.docomo.ne.jp/shop_detail/0300306317000/index.html
docomo,関東,神奈川県,ドコモショップららぽーと横浜店,224-0053 神奈川県横浜市都筑区池辺町1-35 ららぽーと横浜,https://shop.smt.docomo.ne.jp/shop_detail/0300306754300/index.html
docomo,関東,神奈川県,ドコモショップららぽーと湘南平塚店,254-8510 神奈川県平塚市天沼10-1 ららぽーと湘南平塚,https://shop.smt.docomo.ne.jp/shop_detail/0300306772000/index.html
docomo,関東,神奈川県,ドコモショップ伊勢原店（神奈川県）,259-1132 神奈川県伊勢原市桜台1-20-11 萩原パーキングプラザ,https://shop.smt.docomo.ne.jp/shop_detail/0300306872200/index.html
docomo,関東,神奈川県,ドコモショップ伊勢佐木町店,231-0047 神奈川県横浜市中区羽衣町8-1 ザ・パークハビオ横浜関内,https://shop.smt.docomo.ne.jp/shop_detail/0300305472600/index.html
docomo,関東,神奈川県,ドコモショップ横須賀店,238-0007 神奈川県横須賀市若松町1-21-10 横須賀　ＥＡＳＴ　ＣＯＵＲＴ,https://shop.smt.docomo.ne.jp/shop_detail/0300302070400/index.html
docomo,関東,神奈川県,ドコモショップ横浜ジョイナス店,220-0005 神奈川県横浜市西区南幸１丁目5-1 ジョイナス,https://shop.smt.docomo.ne.jp/shop_detail/0300306980000/index.html
docomo,関東,神奈川県,ドコモショップ横浜そごう店,220-0011 神奈川県横浜市西区高島2-18-1 横浜そごう,https://shop.smt.docomo.ne.jp/shop_detail/0382203060300/index.html
docomo,関東,神奈川県,ドコモショップ横浜ビブレ店,220-8577 神奈川県横浜市西区南幸2-15-13 横浜ビブレ,https://shop.smt.docomo.ne.jp/shop_detail/0300306919200/index.html
docomo,関東,神奈川県,ドコモショップ横浜モアーズ店,220-0005 神奈川県横浜市西区南幸3-1 横浜モアーズ,https://shop.smt.docomo.ne.jp/shop_detail/0300306708300/index.html
docomo,関東,神奈川県,ドコモショップ横浜馬車道店,231-0007 神奈川県横浜市中区弁天通4-67-1 馬車道スクエアビル,https://shop.smt.docomo.ne.jp/shop_detail/0382208004100/index.html
docomo,関東,神奈川県,ドコモショップ海老名駅前店,243-0432 神奈川県海老名市中央3-14 ＶｉＮＡ　ｐｌｕｓ,https://shop.smt.docomo.ne.jp/shop_detail/0300306604300/index.html
docomo,関東,神奈川県,ドコモショップ海老名西口店,243-0436 神奈川県海老名市扇町12-25,https://shop.smt.docomo.ne.jp/shop_detail/0300307201800/index.html
docomo,関東,神奈川県,ドコモショップ鎌倉店,248-0006 神奈川県鎌倉市小町3-5 東昭ビル,https://shop.smt.docomo.ne.jp/shop_detail/0300306886600/index.html
docomo,関東,神奈川県,ドコモショップ茅ヶ崎店,253-0041 神奈川県茅ヶ崎市茅ヶ崎1-2-43 サーパス茅ヶ崎第二,https://shop.smt.docomo.ne.jp/shop_detail/0300302014900/index.html
docomo,関東,神奈川県,ドコモショップ久里浜店,239-0831 神奈川県横須賀市久里浜6-13 ニュー久里浜ビル,https://shop.smt.docomo.ne.jp/shop_detail/0300306234400/index.html
docomo,関東,神奈川県,ドコモショップ宮前平店,216-0006 神奈川県川崎市宮前区宮前平6-8,https://shop.smt.docomo.ne.jp/shop_detail/0300307323800/index.html
docomo,関東,神奈川県,ドコモショップ金沢八景店,236-0027 神奈川県横浜市金沢区瀬戸1-5 金沢八景共同ビル,https://shop.smt.docomo.ne.jp/shop_detail/0361141251100/index.html
docomo,関東,神奈川県,ドコモショップ戸塚深谷店,245-0067 神奈川県横浜市戸塚区深谷町215-1,https://shop.smt.docomo.ne.jp/shop_detail/0300307378100/index.html
docomo,関東,神奈川県,ドコモショップ戸塚店,244-0003 神奈川県横浜市戸塚区戸塚町1-16 戸塚西口共同ビル,https://shop.smt.docomo.ne.jp/shop_detail/0382208003200/index.html
docomo,関東,神奈川県,ドコモショップ厚木林店,243-0816 神奈川県厚木市林2-4,https://shop.smt.docomo.ne.jp/shop_detail/0300307072000/index.html
docomo,関東,神奈川県,ドコモショップ向ヶ丘遊園店,214-0014 神奈川県川崎市多摩区登戸1754-1 ＮＴＴ登戸ビル,https://shop.smt.docomo.ne.jp/shop_detail/0300306038300/index.html
docomo,関東,神奈川県,ドコモショップ港南台バーズ店,234-0054 神奈川県横浜市港南区港南台1-3 港南台バーズ,https://shop.smt.docomo.ne.jp/shop_detail/0300306115200/index.html
docomo,関東,神奈川県,ドコモショップ溝の口店,213-0001 神奈川県川崎市高津区溝口1-10 ＭＴＴビル,https://shop.smt.docomo.ne.jp/shop_detail/0300306678700/index.html
docomo,関東,神奈川県,ドコモショップ綱島店,223-0053 神奈川県横浜市港北区綱島西6-17 黒川ビル,https://shop.smt.docomo.ne.jp/shop_detail/0300305472700/index.html
docomo,関東,神奈川県,ドコモショップ三浦店,238-0101 神奈川県三浦市南下浦町上宮田12-Jan エム・エム三浦ビル,https://shop.smt.docomo.ne.jp/shop_detail/0300304066900/index.html
docomo,関東,神奈川県,ドコモショップ小田原店,250-0011 神奈川県小田原市栄町1-2 トザンイースト,https://shop.smt.docomo.ne.jp/shop_detail/0300306846200/index.html
docomo,関東,神奈川県,ドコモショップ小田原東店,250-0874 神奈川県小田原市鴨宮235,https://shop.smt.docomo.ne.jp/shop_detail/0300306849900/index.html
docomo,関東,神奈川県,ドコモショップ湘南台店,252-0804 神奈川県藤沢市湘南台7-17-4 コニーズシンビル,https://shop.smt.docomo.ne.jp/shop_detail/0300301256100/index.html
docomo,関東,神奈川県,ドコモショップ湘南藤沢オーパ店,251-0055 神奈川県藤沢市南藤沢3-22 湘南藤沢オーパ,https://shop.smt.docomo.ne.jp/shop_detail/0300307041900/index.html
docomo,関東,神奈川県,ドコモショップ上永谷店,233-0013 神奈川県横浜市港南区丸山台1-12-36,https://shop.smt.docomo.ne.jp/shop_detail/0300307301600/index.html
docomo,関東,神奈川県,ドコモショップ上大岡店,233-0002 神奈川県横浜市港南区上大岡西9-3,https://shop.smt.docomo.ne.jp/shop_detail/0300306810200/index.html
docomo,関東,神奈川県,ドコモショップ新横浜駅前店,222-0033 神奈川県横浜市港北区新横浜4-18,https://shop.smt.docomo.ne.jp/shop_detail/0361131350300/index.html
docomo,関東,神奈川県,ドコモショップ新城店（神奈川県）,211-0045 神奈川県川崎市中原区上新城2-14-23 アドバンススクエア武蔵新城,https://shop.smt.docomo.ne.jp/shop_detail/0382204150000/index.html
docomo,関東,神奈川県,ドコモショップ新川崎鹿島田店,212-0058 神奈川県川崎市幸区鹿島田1-3 新川崎スクエア,https://shop.smt.docomo.ne.jp/shop_detail/0300306685700/index.html
docomo,関東,神奈川県,ドコモショップ新百合ヶ丘店,215-0004 神奈川県川崎市麻生区万福寺1-17-1 小田急アコルデ新百合ヶ丘北館,https://shop.smt.docomo.ne.jp/shop_detail/0300303880200/index.html
docomo,関東,神奈川県,ドコモショップ神奈川綾瀬店,252-1116 神奈川県綾瀬市落合北3-1,https://shop.smt.docomo.ne.jp/shop_detail/0300306905700/index.html
docomo,関東,神奈川県,ドコモショップ秦野渋沢店,259-1314 神奈川県秦野市若松町4-6,https://shop.smt.docomo.ne.jp/shop_detail/0300306868100/index.html
