キャリア,地域,都道府県,店名,住所,URL
softbank,四国,徳島県,ソフトバンク ゆめタウン徳島,徳島県板野郡藍住町奥野字東中須８８‐１　ゆめタウン徳島１階,https://www.softbank.jp/shop/search/detail/S135/
softbank,四国,徳島県,ソフトバンク 阿南中央,徳島県阿南市富岡町滝の下２４‐１,https://www.softbank.jp/shop/search/detail/S110/
softbank,四国,徳島県,ソフトバンク 沖浜,徳島県徳島市南昭和町１丁目２４,https://www.softbank.jp/shop/search/detail/S120/
softbank,四国,徳島県,ソフトバンク 吉野川,徳島県吉野川市鴨島町上下島１２５‐３,https://www.softbank.jp/shop/search/detail/S134/
softbank,四国,徳島県,ソフトバンク 三加茂,徳島県三好郡東みよし町加茂１７３６番１‐２,https://www.softbank.jp/shop/search/detail/SA10/
softbank,四国,徳島県,ソフトバンク 小松島ルピア,徳島県小松島市小松島町字領田２０番地,https://www.softbank.jp/shop/search/detail/SA03/
softbank,四国,徳島県,ソフトバンク 新浜,徳島県徳島市八万町大野１５８番地１,https://www.softbank.jp/shop/search/detail/S123/
softbank,四国,徳島県,ソフトバンク 島田タクト,徳島県徳島市南島田町３丁目５５　ショッピングプラザタクトＢ館,https://www.softbank.jp/shop/search/detail/SA16/
softbank,四国,徳島県,ソフトバンク 徳島中央,徳島県徳島市北田宮１丁目２３６‐２,https://www.softbank.jp/shop/search/detail/SA13/
softbank,四国,徳島県,ソフトバンク 鳴門,徳島県鳴門市撫養町斎田字東発１９‐４,https://www.softbank.jp/shop/search/detail/S117/
softbank,四国,徳島県,ソフトバンク 藍住,徳島県板野郡藍住町笠木字中野１６７‐１,https://www.softbank.jp/shop/search/detail/S108/
softbank,四国,徳島県,ソフトバンク 脇町,徳島県美馬市脇町字拝原１５８３‐１,https://www.softbank.jp/shop/search/detail/S105/
